driverId,week,hours-logged,miles-logged
43,20,58,2700
30,42,55,1500
53,50,72,2700
41,26,76,0
107,23,51,3700
95,9,54,2100
49,18,62,1400
100,2,69,3700
53,8,64,300
28,8,78,3700
90,24,65,3500
39,6,62,2700
65,7,56,1100
34,46,71,1000
108,46,55,800
48,11,75,1200
61,39,57,2200
24,17,80,2200
16,31,70,1900
19,18,61,2400
78,13,68,1900
67,25,51,1000
68,16,53,1900
22,37,70,3600
38,38,51,400
38,7,65,3000
70,30,62,2400
94,1,69,1000
33,38,69,3200
88,24,73,2200
95,14,78,100
78,45,63,1000
96,44,62,3500
52,24,71,1100
12,12,75,2200
74,44,60,2100
43,38,80,2100
107,39,71,700
12,22,74,2800
34,48,50,1500
13,4,69,2900
63,3,74,900
67,6,68,3400
103,19,77,2700
87,13,66,3300
92,48,53,2700
31,10,77,3900
25,2,57,1700
84,50,80,100
101,13,74,0
54,17,73,400
96,48,68,1100
107,24,61,2100
83,7,69,2100
67,41,74,3700
90,9,74,2500
29,27,52,3000
95,10,53,1900
50,13,65,2100
12,37,63,1800
44,30,80,200
11,25,64,3900
45,51,59,3700
59,46,76,200
10,24,63,100
12,40,70,500
64,13,75,3900
100,11,75,3200
33,45,55,2900
15,1,76,3000
16,14,60,1300
81,43,67,1100
71,45,56,1400
48,23,63,1800
52,45,79,700
60,35,67,1500
59,29,60,1400
60,50,58,2200
26,16,77,2900
81,42,54,1300
15,44,62,1900
93,20,74,1300
17,14,75,3700
35,11,71,3200
15,34,65,600
64,28,60,400
20,50,68,2400
14,38,69,3600
89,26,55,2400
29,19,77,3700
54,21,78,3600
88,46,62,2200
66,10,80,1100
99,20,61,300
11,1,62,900
12,23,56,2000
37,9,79,3800
87,42,61,700
73,50,68,2700
101,36,58,2100
77,15,58,500
81,32,66,500
53,21,71,600
33,16,78,500
74,4,77,2900
48,21,51,1500
48,35,58,300
23,4,68,3200
41,16,78,400
34,51,64,2800
59,24,58,1000
81,16,76,2700
106,30,65,1500
61,20,53,500
45,41,54,3700
22,38,53,2300
86,14,70,700
24,6,62,2300
62,26,59,1700
31,44,62,1500
107,1,74,3600
97,5,52,2200
97,25,53,400
63,16,53,1400
40,41,54,2000
15,24,64,3400
77,46,68,1400
104,39,63,1700
28,31,62,700
52,19,71,1100
46,13,73,2400
76,47,53,300
32,1,71,2700
17,19,77,2100
87,15,77,3500
38,9,69,3900
106,15,80,600
46,42,79,1000
60,47,53,2400
44,22,57,3000
29,43,79,200
17,50,64,1500
81,45,69,3300
50,28,73,3100
38,43,76,3200
82,47,79,2900
108,23,67,2800
64,29,54,1000
81,40,69,3600
41,22,53,800
67,36,52,800
11,11,53,3400
52,34,52,3400
38,5,59,200
20,34,61,1100
38,24,59,3200
24,10,56,2000
17,7,75,3300
102,19,65,800
106,5,63,3600
103,23,65,3600
58,33,80,1500
39,41,78,0
93,17,53,2800
18,30,74,3700
72,3,61,3000
44,21,73,3700
71,7,61,1000
62,50,60,100
60,18,53,3400
59,4,79,3000
107,23,79,300
43,32,75,1100
28,17,55,300
63,27,56,3700
40,46,59,900
63,39,54,2100
93,6,78,3400
99,40,58,3600
89,16,71,900
10,34,73,1700
92,33,80,700
22,28,62,3800
11,5,79,400
55,6,71,1200
80,15,79,1200
25,40,56,1200
38,5,56,1800
15,20,75,1900
100,44,78,2800
86,40,75,1900
91,10,68,1200
89,6,54,1000
80,7,70,1700
37,42,78,100
59,2,50,1600
71,45,67,2400
36,6,50,1400
30,7,63,2100
101,9,80,1100
20,16,65,3400
56,37,80,4000
72,40,67,2500
64,29,69,3400
33,46,62,2600
97,48,65,2700
86,33,72,800
32,43,58,100
11,26,56,1600
108,38,63,1900
108,29,78,2600
65,9,76,1800
97,2,77,1700
106,19,54,3100
57,9,63,3100
39,22,69,1200
26,28,76,4000
109,3,52,300
103,4,73,3300
36,19,69,2000
85,3,59,700
68,30,67,1100
13,4,57,100
84,21,66,1300
107,8,66,1900
49,15,70,3300
38,39,61,2200
104,39,78,4000
109,44,50,1100
80,12,80,2000
86,19,65,2800
109,24,69,3900
53,28,70,100
86,22,72,2200
107,19,59,2200
108,36,57,800
42,25,64,2500
79,47,58,3300
42,45,77,1800
71,17,58,600
81,17,80,3300
75,20,68,2700
45,7,60,1800
101,52,70,1800
20,26,66,1200
78,48,70,1700
35,21,68,4000
28,22,65,1800
39,45,58,3900
21,19,64,1400
103,16,58,3400
107,46,54,1700
102,40,69,1000
19,10,51,700
84,36,50,3800
23,8,64,3600
54,36,56,3400
42,31,67,1000
36,11,73,2500
49,19,63,2200
108,28,59,3100
17,18,80,2700
12,29,60,400
26,12,78,4000
55,32,71,2100
40,4,53,2800
17,48,57,3700
42,41,72,3000
78,39,67,3100
89,2,52,800
94,26,70,600
65,52,62,300
79,13,66,3800
91,20,64,3700
81,39,71,4000
36,14,77,700
71,8,66,3800
87,21,66,700
13,22,76,900
93,19,76,2000
44,22,67,1500
21,41,70,400
50,19,62,2100
26,36,53,3200
59,44,59,3200
58,18,73,1400
48,47,69,3400
68,35,77,1300
13,14,58,1400
51,44,57,3500
89,6,62,600
80,36,80,1700
48,42,79,800
56,27,54,1300
